Date,Open,High,Low,Close,Volume,Market Cap
"Aug 21, 2017",1.99,2.05,1.77,1.88,"813,647","107,825,000"
"Aug 20, 2017",1.87,2.31,1.77,2.04,"2,125,280","101,012,000"
"Aug 19, 2017",1.69,1.91,1.62,1.88,"778,515","91,675,300"
"Aug 18, 2017",1.70,1.80,1.63,1.70,"701,658","91,976,700"
"Aug 17, 2017",1.90,1.94,1.70,1.72,"950,748","102,921,000"
"Aug 16, 2017",1.91,2.04,1.80,1.91,"776,786","103,296,000"
"Aug 15, 2017",1.77,2.12,1.58,1.92,"1,241,080","95,512,400"
"Aug 14, 2017",1.91,1.94,1.66,1.76,"968,330","103,302,000"
"Aug 13, 2017",2.01,2.09,1.80,1.91,"1,095,310","108,692,000"
"Aug 12, 2017",2.08,2.29,1.94,2.01,"1,237,300","112,256,000"
"Aug 11, 2017",2.14,2.18,1.93,2.12,"1,161,090","115,638,000"
"Aug 10, 2017",1.96,2.26,1.96,2.14,"1,374,460","106,106,000"
"Aug 09, 2017",1.98,2.13,1.94,1.96,"826,578","106,785,000"
"Aug 08, 2017",1.99,2.06,1.89,2.01,"857,147","107,615,000"
"Aug 07, 2017",1.91,2.09,1.87,2.00,"959,104","103,352,000"
"Aug 06, 2017",2.10,2.18,1.92,1.97,"847,640","113,523,000"
"Aug 05, 2017",2.06,2.20,1.97,2.13,"698,568","111,004,000"
"Aug 04, 2017",1.95,2.06,1.91,2.06,"571,097","105,250,000"
"Aug 03, 2017",1.96,2.03,1.89,2.01,"426,579","105,789,000"
"Aug 02, 2017",1.98,2.06,1.85,1.96,"758,057","107,040,000"
"Aug 01, 2017",1.91,2.13,1.73,1.98,"664,847","102,948,000"
"Jul 31, 2017",1.92,1.93,1.79,1.90,"486,765","103,642,000"
"Jul 30, 2017",1.96,1.97,1.79,1.92,"353,030","105,804,000"
"Jul 29, 2017",1.92,1.98,1.85,1.96,"337,647","103,718,000"
"Jul 28, 2017",2.21,2.27,1.77,1.93,"1,029,330","119,215,000"
"Jul 27, 2017",2.00,2.29,1.99,2.22,"677,869","107,802,000"
"Jul 26, 2017",1.87,2.01,1.82,1.99,"470,235","100,864,000"
"Jul 25, 2017",2.16,2.17,1.78,1.88,"761,988","116,698,000"
"Jul 24, 2017",2.20,2.22,2.11,2.16,"481,936","118,367,000"
"Jul 23, 2017",2.31,2.38,2.11,2.20,"517,608","124,602,000"
"Jul 22, 2017",2.04,2.34,2.01,2.31,"838,954","109,979,000"
"Jul 21, 2017",2.14,2.26,1.99,2.06,"557,633","115,335,000"
"Jul 20, 2017",1.80,2.25,1.76,2.13,"1,479,580","97,073,600"
"Jul 19, 2017",1.70,2.21,1.65,1.83,"1,241,830","91,405,700"
"Jul 18, 2017",1.66,1.76,1.58,1.69,"597,985","89,429,200"
"Jul 17, 2017",1.37,1.66,1.37,1.66,"421,374","73,696,500"
"Jul 16, 2017",1.50,1.57,1.35,1.36,"396,644","80,652,100"
"Jul 15, 2017",1.64,1.67,1.44,1.49,"354,807","88,187,700"
"Jul 14, 2017",1.86,1.88,1.52,1.64,"590,517","100,097,000"
"Jul 13, 2017",1.88,2.03,1.82,1.85,"874,846","101,043,000"
"Jul 12, 2017",1.72,1.96,1.52,1.90,"807,183","92,613,300"
"Jul 11, 2017",1.75,2.04,1.46,1.70,"1,174,690","94,140,400"
"Jul 10, 2017",2.26,2.34,1.68,1.74,"1,188,920","121,443,000"
"Jul 09, 2017",2.41,2.42,2.23,2.25,"686,476","129,460,000"
"Jul 08, 2017",2.52,2.52,2.16,2.41,"900,303","135,424,000"
"Jul 07, 2017",2.76,2.87,2.40,2.52,"1,577,910","148,610,000"
"Jul 06, 2017",2.61,2.84,2.57,2.77,"1,505,980","140,364,000"
"Jul 05, 2017",2.44,2.75,2.32,2.67,"1,591,350","131,064,000"
"Jul 04, 2017",2.42,2.46,2.18,2.46,"1,642,800","129,909,000"
"Jul 03, 2017",2.38,2.60,2.31,2.42,"1,132,170","128,004,000"
"Jul 02, 2017",2.18,2.44,1.99,2.37,"1,439,190","117,176,000"
"Jul 01, 2017",2.23,2.94,2.06,2.15,"6,583,000","119,636,000"
"Jun 30, 2017",1.87,2.46,1.82,2.23,"4,201,350","100,511,000"
"Jun 29, 2017",1.87,1.89,1.79,1.87,"433,521","100,576,000"
"Jun 28, 2017",1.85,1.90,1.71,1.87,"552,582","99,334,700"
"Jun 27, 2017",1.71,1.85,1.59,1.84,"804,362","91,792,000"
"Jun 26, 2017",1.81,1.89,1.53,1.71,"743,913","97,110,800"
"Jun 25, 2017",1.96,1.97,1.73,1.80,"717,465","105,507,000"
"Jun 24, 2017",1.90,2.00,1.85,1.97,"977,280","101,826,000"
"Jun 23, 2017",1.68,1.92,1.65,1.89,"652,917","90,384,900"
"Jun 22, 2017",1.66,1.75,1.65,1.68,"528,555","89,122,800"
"Jun 21, 2017",1.74,1.79,1.55,1.66,"481,711","93,572,300"
"Jun 20, 2017",1.78,1.83,1.62,1.74,"637,379","95,662,300"
"Jun 19, 2017",1.75,1.90,1.63,1.78,"1,171,960","93,807,500"
"Jun 18, 2017",1.66,1.75,1.55,1.75,"460,349","89,146,200"
"Jun 17, 2017",1.72,1.74,1.60,1.65,"581,214","92,064,300"
"Jun 16, 2017",1.43,1.77,1.35,1.72,"1,217,220","76,836,300"
"Jun 15, 2017",1.39,1.43,1.23,1.43,"452,954","74,745,700"
"Jun 14, 2017",1.52,1.60,1.32,1.39,"472,004","81,564,800"
"Jun 13, 2017",1.41,1.67,1.40,1.52,"810,037","75,370,600"
"Jun 12, 2017",1.68,1.70,1.36,1.42,"618,989","90,002,600"
"Jun 11, 2017",1.51,1.75,1.49,1.68,"779,509","80,699,400"
"Jun 10, 2017",1.63,1.66,1.51,1.51,"806,869","87,353,800"
"Jun 09, 2017",1.62,1.73,1.51,1.63,"1,052,730","86,576,600"
"Jun 08, 2017",1.54,1.70,1.52,1.61,"742,229","82,708,500"
"Jun 07, 2017",1.48,1.78,1.48,1.53,"1,291,380","79,331,300"
"Jun 06, 2017",1.55,1.68,1.44,1.48,"1,150,270","83,020,700"
"Jun 05, 2017",1.64,1.64,1.51,1.55,"1,415,360","87,591,400"
"Jun 04, 2017",1.63,1.70,1.49,1.62,"958,906","87,404,800"
"Jun 03, 2017",1.65,1.76,1.49,1.64,"1,297,030","88,338,700"
"Jun 02, 2017",1.69,1.73,1.60,1.64,"973,967","90,284,900"
"Jun 01, 2017",1.53,1.73,1.49,1.68,"1,015,590","81,979,300"
"May 31, 2017",1.73,1.81,1.45,1.51,"2,120,580","92,717,300"
"May 30, 2017",1.69,1.90,1.64,1.71,"2,994,420","90,331,600"
"May 29, 2017",1.34,1.80,1.24,1.66,"3,057,780","71,800,200"
"May 28, 2017",1.09,1.41,1.07,1.34,"1,549,970","58,122,300"
"May 27, 2017",1.19,1.21,0.782172,1.08,"1,432,400","63,711,000"
"May 26, 2017",1.34,1.57,1.04,1.19,"3,535,410","71,577,700"
"May 25, 2017",0.868912,1.60,0.703638,1.36,"3,209,160","46,472,600"
"May 24, 2017",0.971474,1.00,0.863947,0.903705,"1,612,850","51,951,800"
"May 23, 2017",0.887183,1.06,0.867929,0.991460,"801,741","47,438,400"
"May 22, 2017",0.981058,1.06,0.818128,0.890556,"1,819,780","52,451,600"
"May 21, 2017",1.12,1.17,0.968088,0.977864,"1,194,430","59,833,900"
"May 20, 2017",1.19,1.23,1.09,1.13,"1,183,880","63,515,300"
"May 19, 2017",1.15,1.28,1.13,1.18,"934,604","61,682,000"
"May 18, 2017",1.14,1.23,1.05,1.16,"827,424","61,128,000"
"May 17, 2017",1.04,1.16,0.924889,1.15,"930,248","55,722,500"
"May 16, 2017",1.11,1.13,0.915399,1.05,"906,882","59,160,700"
"May 15, 2017",1.22,1.27,1.09,1.12,"578,196","65,109,000"
"May 14, 2017",1.30,1.31,1.19,1.22,"524,574","69,284,000"
"May 13, 2017",1.22,1.34,1.15,1.29,"513,229","65,135,900"
"May 12, 2017",1.20,1.48,1.17,1.22,"886,209","63,840,700"
"May 11, 2017",1.12,1.37,1.04,1.19,"1,055,820","59,582,000"
"May 10, 2017",1.24,1.32,0.935178,1.12,"1,549,700","65,928,100"
"May 09, 2017",1.35,1.43,1.10,1.24,"958,406","72,194,600"
"May 08, 2017",1.44,1.50,1.22,1.37,"1,956,590","76,534,800"
"May 07, 2017",1.58,1.64,1.44,1.46,"1,441,410","83,973,700"
"May 06, 2017",1.54,1.67,1.53,1.56,"981,198","81,861,500"
"May 05, 2017",1.50,1.61,1.44,1.54,"1,498,250","79,703,600"
"May 04, 2017",1.52,1.63,1.43,1.52,"1,700,330","80,983,000"
"May 03, 2017",1.70,1.73,1.49,1.52,"1,625,630","90,546,600"
"May 02, 2017",1.63,1.78,1.58,1.71,"851,062","86,921,500"
"May 01, 2017",1.70,1.79,1.58,1.63,"1,355,680","90,482,300"
"Apr 30, 2017",1.71,1.95,1.60,1.69,"2,065,690","91,012,000"
"Apr 29, 2017",1.41,1.71,1.41,1.71,"1,164,280","74,728,100"
"Apr 28, 2017",1.46,1.51,1.33,1.40,"1,085,370","77,431,200"
"Apr 27, 2017",1.22,1.51,1.11,1.44,"1,201,070","65,001,600"
"Apr 26, 2017",1.25,1.33,1.17,1.21,"952,249","66,669,800"
"Apr 25, 2017",1.33,1.38,1.23,1.27,"969,658","70,585,800"
"Apr 24, 2017",1.09,1.47,1.01,1.31,"3,151,540","58,042,000"
"Apr 23, 2017",1.45,1.54,1.12,1.12,"1,511,360","76,739,800"
"Apr 22, 2017",1.66,1.68,1.38,1.57,"1,050,050","88,029,900"
"Apr 21, 2017",1.72,1.79,1.59,1.64,"677,641","91,442,200"
"Apr 20, 2017",1.84,1.89,1.60,1.72,"1,354,650","97,723,100"
"Apr 19, 2017",1.92,1.94,1.84,1.85,"1,054,770","101,974,000"
"Apr 18, 2017",1.93,1.99,1.77,1.92,"1,032,470","102,247,000"
"Apr 17, 2017",1.98,2.03,1.77,1.93,"1,766,670","104,841,000"
"Apr 16, 2017",1.91,2.13,1.90,2.01,"2,800,670","101,036,000"
"Apr 15, 2017",1.63,1.92,1.58,1.90,"2,137,580","86,546,100"
"Apr 14, 2017",1.62,1.63,1.44,1.62,"1,222,880","85,843,700"
"Apr 13, 2017",1.51,1.95,1.33,1.61,"4,431,750","79,935,700"
"Apr 12, 2017",1.13,1.51,1.12,1.51,"3,348,420","60,050,700"
"Apr 11, 2017",0.924345,1.17,0.904698,1.15,"1,665,970","48,891,900"
"Apr 10, 2017",0.832292,0.925502,0.832292,0.925446,"373,731","44,007,000"
"Apr 09, 2017",0.897476,0.900814,0.807707,0.832668,"391,887","47,436,300"
"Apr 08, 2017",0.897203,0.941420,0.855768,0.898411,"350,252","47,404,600"
"Apr 07, 2017",0.886762,0.948612,0.827104,0.906082,"523,036","46,836,100"
"Apr 06, 2017",0.742791,0.923515,0.715567,0.889613,"731,274","39,217,700"
"Apr 05, 2017",0.751525,0.764380,0.681916,0.721758,"367,766","39,664,400"
"Apr 04, 2017",0.769879,0.812202,0.690371,0.747640,"588,512","40,618,200"
"Apr 03, 2017",0.894285,0.920187,0.698337,0.766313,"959,216","47,164,600"
"Apr 02, 2017",0.901990,0.928314,0.867859,0.895967,"842,077","47,553,500"
"Apr 01, 2017",0.899858,0.959975,0.826682,0.899967,"818,014","47,423,900"
"Mar 31, 2017",0.829751,0.915000,0.801884,0.900375,"1,172,840","43,713,200"
"Mar 30, 2017",0.631127,0.829394,0.631127,0.829100,"1,203,240","33,237,000"
"Mar 29, 2017",0.627587,0.646484,0.613568,0.634372,"443,690","33,038,600"
"Mar 28, 2017",0.616401,0.670345,0.581860,0.628593,"617,077","32,438,000"
"Mar 27, 2017",0.588361,0.695317,0.552776,0.620125,"1,062,010","30,951,000"
"Mar 26, 2017",0.603674,0.680153,0.560503,0.589681,"1,016,910","31,745,000"
"Mar 25, 2017",0.474303,0.649199,0.392486,0.615858,"1,642,460","24,932,700"
"Mar 24, 2017",0.656892,0.819795,0.414376,0.473030,"2,837,740","34,518,300"
"Mar 23, 2017",0.680809,1.02,0.452577,0.706544,"6,539,000","35,762,100"
"Mar 22, 2017",0.522970,0.686535,0.510106,0.678389,"2,818,940","27,461,000"
"Mar 21, 2017",0.359213,0.527395,0.350726,0.527395,"1,214,060","18,855,200"
"Mar 20, 2017",0.287024,0.674024,0.263257,0.360835,"1,952,470","15,060,500"
"Mar 19, 2017",0.157129,0.341464,0.153723,0.286548,"719,375","8,241,740"
"Mar 18, 2017",0.109944,0.183896,0.109944,0.165387,"383,777","5,763,980"
"Mar 17, 2017",0.138350,0.138350,0.099142,0.102790,"129,459","7,249,640"
"Mar 16, 2017",0.169724,0.173597,0.102398,0.139302,"256,541","8,889,320"
"Mar 15, 2017",0.110069,0.188481,0.110069,0.170252,"503,598","5,762,070"
"Mar 14, 2017",0.096140,0.110923,0.082299,0.110101,"156,214","5,030,400"
"Mar 13, 2017",0.066537,0.096176,0.066537,0.096176,"127,144","3,479,780"
"Mar 12, 2017",0.055919,0.067290,0.054845,0.066329,"79,327","2,923,030"
"Mar 11, 2017",0.043875,0.056493,0.043754,0.056493,"35,074","2,292,340"
"Mar 10, 2017",0.049111,0.051803,0.039943,0.043891,"28,794","2,564,660"
"Mar 09, 2017",0.042159,0.051417,0.042159,0.049077,"27,332","2,200,510"
"Mar 08, 2017",0.042204,0.044607,0.036444,0.041750,"38,464","2,201,830"
"Mar 07, 2017",0.044795,0.045613,0.039013,0.042215,"16,912","2,335,800"
"Mar 06, 2017",0.046287,0.056540,0.038566,0.044781,"15,213","2,412,430"
"Mar 05, 2017",0.046880,0.049820,0.039993,0.046274,"28,550","2,442,140"
"Mar 04, 2017",0.047816,0.050746,0.041477,0.046912,"14,267","2,489,690"
"Mar 03, 2017",0.050229,0.056570,0.042667,0.047725,"21,489","2,614,010"
"Mar 02, 2017",0.043171,0.051471,0.041245,0.050241,"10,193","2,245,570"
"Mar 01, 2017",0.046713,0.049555,0.038797,0.043094,"16,259","2,428,670"
"Feb 28, 2017",0.035571,0.051927,0.034286,0.046711,"44,944","1,848,480"
"Feb 27, 2017",0.030675,0.035888,0.027366,0.035549,"4,922","1,593,240"
"Feb 26, 2017",0.031851,0.034356,0.026266,0.030712,"4,156","1,653,350"
"Feb 25, 2017",0.028031,0.031842,0.026634,0.031842,"1,523","1,454,490"
"Feb 24, 2017",0.030529,0.035268,0.025534,0.027369,"7,103","1,581,800"
"Feb 23, 2017",0.031515,0.035625,0.027941,0.030384,"12,633","1,632,880"
"Feb 22, 2017",0.023831,0.032541,0.019197,0.031542,"12,529","1,229,190"
"Feb 21, 2017",0.025446,0.027958,0.022416,0.023892,"9,807","1,312,520"
"Feb 20, 2017",0.023433,0.027683,0.022889,0.025621,"4,177","1,208,650"
"Feb 19, 2017",0.023081,0.026613,0.022460,0.024121,"3,091","1,190,520"
"Feb 18, 2017",0.022639,0.024061,0.022339,0.023073,"3,495","1,167,720"
"Feb 17, 2017",0.023599,0.027870,0.022232,0.022661,"7,742","1,217,210"
"Feb 16, 2017",0.023452,0.029798,0.021206,0.023640,"4,277","1,209,670"
"Feb 15, 2017",0.023566,0.026864,0.020363,0.023599,"13,434","1,215,550"
"Feb 14, 2017",0.026333,0.028310,0.024182,0.024586,"6,774","1,358,260"
"Feb 13, 2017",0.024636,0.032702,0.017759,0.026304,"15,915","1,270,220"
"Feb 12, 2017",0.026717,0.027428,0.023689,0.024644,"7,382","1,376,640"
"Feb 11, 2017",0.018534,0.026880,0.017975,0.026742,"21,982","954,412"
"Feb 10, 2017",0.016871,0.020783,0.015867,0.018530,"6,282","868,238"
"Feb 09, 2017",0.017333,0.017853,0.015144,0.016850,"3,987","891,450"
"Feb 08, 2017",0.017198,0.018115,0.016322,0.017307,"1,815","883,961"
"Feb 07, 2017",0.014797,0.018578,0.013641,0.017182,"7,818","760,055"
"Feb 06, 2017",0.014771,0.015939,0.013396,0.014763,"3,075","758,272"
"Feb 05, 2017",0.013260,0.017101,0.013177,0.014766,"2,953","680,285"
"Feb 04, 2017",0.014976,0.016934,0.011841,0.013253,"2,311","767,825"
"Feb 03, 2017",0.013037,0.016467,0.011364,0.014957,"1,701","667,977"
"Feb 02, 2017",0.014790,0.015722,0.010606,0.013459,"2,753","757,318"
"Feb 01, 2017",0.014919,0.015548,0.012161,0.015034,"3,183","763,475"
"Jan 31, 2017",0.013933,0.015286,0.012508,0.014810,"4,259","709,389"
"Jan 30, 2017",0.014733,0.014924,0.012816,0.013334,"3,621","750,146"
"Jan 29, 2017",0.014052,0.015426,0.013183,0.014734,"4,452","715,442"
"Jan 28, 2017",0.014768,0.018947,0.012989,0.014052,"3,834","751,933"
"Jan 27, 2017",0.013940,0.015167,0.012801,0.014768,"3,929","709,730"
"Jan 26, 2017",0.013192,0.016230,0.012206,0.013797,"2,962","671,671"
"Jan 25, 2017",0.011511,0.014431,0.010964,0.013176,"5,712","586,062"
"Jan 24, 2017",0.011101,0.012218,0.010866,0.011505,405,"565,218"
"Jan 23, 2017",0.011324,0.012827,0.011225,0.011234,346,"576,204"
"Jan 22, 2017",0.010450,0.013831,0.010437,0.011310,"2,173","531,435"
"Jan 21, 2017",0.011149,0.011819,0.009938,0.010451,"1,716","566,622"
"Jan 20, 2017",0.012728,0.012728,0.009965,0.011150,"2,125","646,450"
"Jan 19, 2017",0.012348,0.012734,0.011999,0.012734,"2,994","626,743"
"Jan 18, 2017",0.012998,0.013034,0.011278,0.012297,591,"659,318"
"Jan 17, 2017",0.014085,0.015138,0.012318,0.012989,"3,016","713,993"
"Jan 16, 2017",0.013576,0.014121,0.011747,0.014082,"2,129","687,648"
"Jan 15, 2017",0.012301,0.013961,0.011796,0.013576,"1,882","622,614"
"Jan 14, 2017",0.013145,0.013931,0.010163,0.012306,"5,541","664,840"
"Jan 13, 2017",0.009078,0.013165,0.008724,0.013111,"4,507","458,762"
"Jan 12, 2017",0.011550,0.011550,0.007726,0.009083,"3,722","583,235"
"Jan 11, 2017",0.008586,0.011590,0.007025,0.011566,"5,657","433,245"
"Jan 10, 2017",0.009150,0.009621,0.008585,0.008585,401,"461,346"
"Jan 09, 2017",0.008323,0.010347,0.008038,0.009155,"2,158","419,341"
"Jan 08, 2017",0.007705,0.008789,0.007574,0.008311,"1,841","387,923"
"Jan 07, 2017",0.008263,0.009187,0.007536,0.007704,"1,402","415,686"
"Jan 06, 2017",0.007543,0.009016,0.006656,0.009016,"1,525","379,165"
"Jan 05, 2017",0.008091,0.009589,0.006804,0.007522,"3,386","406,423"
"Jan 04, 2017",0.007427,0.008510,0.007427,0.008083,"2,045","372,757"
"Jan 03, 2017",0.006451,0.008261,0.006450,0.007428,"1,583","323,515"
"Jan 02, 2017",0.007055,0.007395,0.006272,0.006451,814,"353,565"
"Jan 01, 2017",0.007326,0.007627,0.006939,0.007051,41,"366,829"
"Dec 31, 2016",0.007653,0.007658,0.006711,0.007325,"1,353","382,940"
"Dec 30, 2016",0.007547,0.007888,0.007077,0.007652,"1,121","377,340"
